date,price,year,month,quarter,month_sin,month_cos,lag_1,lag_2,lag_3,lag_6,lag_12,roll_mean_3,roll_std_3,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,momentum_1,momentum_3,pct_change_1,pct_change_3,ewm_3,ewm_6,price_to_roll3,price_to_roll12,volatility_3
1993-04-01,342.15,1993,4,2,0.8660254037844387,-0.4999999999999998,330.08,329.31,329.01,344.38,338.62,329.4666666666667,0.5519359866279916,333.77,5.854953458403088,338.375,7.282714903360697,12.069999999999993,13.139999999999986,0.03656689287445469,0.039937995805598536,330.66357079894357,333.45239138690914,1.0384965600971265,1.0111562615441447,0.5519359866279916
1993-05-01,367.18,1993,5,2,0.49999999999999994,-0.8660254037844387,342.15,330.08,329.31,335.02,337.24,333.84666666666675,7.201196659815462,333.3983333333333,5.064106699777653,338.6691666666666,7.364345873973528,25.03000000000003,37.870000000000005,0.07315504895513669,0.11499802617594357,336.4067853994718,335.9374224192208,1.099846236795335,1.0841849100523373,7.201196659815462
1993-06-01,371.89,1993,6,2,1.2246467991473532e-16,-1.0,367.18,342.15,330.08,334.82,340.81,346.47,18.923511830524806,338.75833333333327,14.79472529879255,341.1641666666667,11.006998978611232,4.7099999999999795,41.81,0.0128274960509831,0.12666626272418813,351.79339269973593,344.8638731565863,1.073368545617225,1.090061724927149,18.923511830524806
1993-07-01,392.19,1993,7,3,-0.4999999999999997,-0.8660254037844388,371.89,367.18,342.15,329.01,352.72,360.40666666666675,15.985162912318188,344.93666666666667,19.736187744007996,343.7541666666666,14.129750984316269,20.30000000000001,50.04000000000002,0.05458603350453095,0.1462516440157826,361.84169634986796,352.5856236832759,1.0881874179167974,1.1409025345147334,15.985162912318188
1993-08-01,378.84,1993,8,3,-0.8660254037844385,-0.5000000000000004,392.19,371.89,367.18,329.31,343.06,377.08666666666664,13.290185601915482,355.46666666666664,25.540238578892133,347.0433333333333,19.84478146806239,-13.350000000000023,11.659999999999968,-0.034039623651801465,0.03175554224086263,377.015848174934,363.9011597737685,1.0046496826547389,1.0916216034500976,13.290185601915482
1993-09-01,355.28,1993,9,3,-1.0,-1.8369701987210297e-16,378.84,392.19,371.89,330.08,345.43,380.97333333333336,10.316774366698336,363.72166666666664,23.301460397724632,350.02500000000003,21.78499462724501,-23.560000000000002,-16.610000000000014,-0.0621898426776476,-0.044663744655677795,377.927924087467,368.1693998384061,0.9325587092709899,1.0150132133419039,10.316774366698336
1993-10-01,364.18,1993,10,4,-0.8660254037844386,0.5000000000000001,355.28,378.84,392.19,342.15,344.38,375.43666666666667,18.688874587126982,367.9216666666666,17.598012861307065,350.8458333333333,21.781688914537842,8.900000000000034,-28.00999999999999,0.0250506642648054,-0.0714194650552028,366.6039620437335,364.4867141702901,0.9700171356020989,1.0380057717658517,18.688874587126982
1993-11-01,373.83,1993,11,4,-0.5000000000000004,0.8660254037844384,364.18,355.28,378.84,367.18,335.02,366.09999999999997,11.896772671612293,371.5933333333333,12.785810364100058,352.49583333333334,21.996249043182384,9.649999999999977,-5.009999999999991,0.026497885660936804,-0.013224580297750976,365.39198102186674,364.3990815502072,1.0211144496039335,1.0605231740327898,11.896772671612293
1993-12-01,383.3,1993,12,4,-2.4492935982947064e-16,1.0,373.83,364.18,355.28,371.89,334.82,364.43,9.27752661004108,372.70166666666665,12.613797868474363,355.73,22.04625014496916,9.470000000000027,28.02000000000004,0.025332370328759124,0.07886737221346563,369.61099051093333,367.09362967871937,1.0517794912603244,1.0775026002867343,9.27752661004108
1994-01-01,386.88,1994,1,1,0.49999999999999994,0.8660254037844387,383.3,373.83,364.18,392.19,329.01,373.77000000000004,9.560141212347581,374.6033333333333,13.307947500149234,359.77,22.306595437224615,3.579999999999984,22.69999999999999,0.009339942603704632,0.06233181393816234,376.45549525546664,371.7240211990853,1.0350750461513765,1.0753536981960699,9.560141212347581
1994-02-01,381.91,1994,2,1,0.8660254037844386,0.5000000000000001,386.88,383.3,373.83,378.84,329.31,381.33666666666664,6.742895026126826,373.7183333333333,12.0185996133796,364.5925,21.28405853514047,-4.96999999999997,8.080000000000041,-0.012846360628618658,0.021614102666987822,381.6677476277333,376.0543008564895,1.0015034833611596,1.0474982343301085,6.742895026126826
1994-03-01,384.13,1994,3,1,1.0,6.123233995736766e-17,381.91,386.88,383.3,355.28,330.08,384.03000000000003,2.564156781484768,374.23,12.34127059909399,368.97583333333336,18.60498538189757,2.2199999999999704,0.8299999999999841,0.005812887853159143,0.0021654056874509386,381.78887381386664,377.72735775463536,1.0002603963232037,1.0410708921767684,2.564156781484768
1994-04-01,377.27,1994,4,2,0.8660254037844387,-0.4999999999999998,384.13,381.91,386.88,364.18,342.15,384.3066666666667,2.48970547120897,379.03833333333336,8.505549756878027,373.48,14.399851640650557,-6.860000000000014,-9.610000000000014,-0.017858537474292557,-0.024839743589743613,382.9594369069333,379.55668411045383,0.9816899698157721,1.0101477990789332,2.48970547120897
1994-05-01,381.43,1994,5,2,0.49999999999999994,-0.8660254037844387,377.27,384.13,381.91,373.83,367.18,381.1033333333333,3.5004190225408216,381.21999999999997,4.806678687000112,376.4066666666667,10.492090816276367,4.160000000000025,-0.4800000000000182,0.011026585734354777,-0.0012568406168993462,380.11471845346665,378.9033457931813,1.0008571603502114,1.0133454951205256,3.5004190225408216
1994-06-01,385.64,1994,6,2,1.2246467991473532e-16,-1.0,381.43,377.27,384.13,383.3,371.89,380.9433333333334,3.455797061947576,382.4866666666667,3.203939242046834,377.5941666666667,10.153836228319678,4.2099999999999795,1.509999999999991,0.01103741184489948,0.003930960872621236,380.77235922673333,379.6252469951295,1.0123290428147667,1.0213081505055028,3.455797061947576
1994-07-01,385.49,1994,7,3,-0.4999999999999997,-0.8660254037844388,385.64,381.43,377.27,386.88,392.19,381.4466666666667,4.185024890411751,382.8766666666667,3.4553012410971666,378.73999999999995,10.227178585426412,-0.14999999999997726,8.220000000000027,-0.0003889638004356266,0.021788109311633663,383.20617961336666,381.3437478536639,1.0105999965045354,1.0178222527327456,4.185024890411751
1994-08-01,380.36,1994,8,3,-0.8660254037844385,-0.5000000000000004,385.49,385.64,381.43,381.91,378.84,384.1866666666667,2.388521160335026,382.645,3.167849428249542,378.1816666666667,9.589132895991801,-5.1299999999999955,-1.0699999999999932,-0.013307738203325647,-0.002805232939202429,384.34808980668333,382.52839132404563,0.9900395641007842,1.0057600183333406,2.388521160335026
1994-09-01,391.58,1994,9,3,-1.0,-1.8369701987210297e-16,380.36,385.49,385.64,384.13,355.28,383.83,3.006043911860673,382.3866666666667,3.300210094331516,378.30833333333334,9.608638947544284,11.21999999999997,5.939999999999998,0.02949836996529598,0.015402966497251258,382.3540449033417,381.90885094574685,1.0201912304926661,1.0350816133224663,3.006043911860673
1994-10-01,389.77,1994,10,4,-0.8660254037844386,0.5000000000000001,391.58,380.36,385.49,377.27,364.18,385.8100000000001,5.616840749036436,383.62833333333333,5.03358089899501,381.3333333333333,7.081415283985726,-1.8100000000000023,4.279999999999973,-0.004622299402420982,0.011102752341176192,386.9670224516708,384.6720363898192,1.0102641196443842,1.0221241258741258,5.616840749036436
1994-11-01,384.39,1994,11,4,-0.5000000000000004,0.8660254037844384,389.77,391.58,380.36,381.43,373.83,387.2366666666667,6.02373914884855,385.71166666666664,4.42571312521801,383.46583333333336,4.990724957968161,-5.3799999999999955,4.029999999999973,-0.01380301203273726,0.010595225575770195,388.3685112258354,386.12859742129945,0.9926487677647605,1.0024100365308513,6.02373914884855
1994-12-01,379.29,1994,12,4,-2.4492935982947064e-16,1.0,384.39,389.77,391.58,385.64,383.3,388.58,3.7397994598692956,386.205,3.997212778932368,384.3458333333333,3.9622387113962283,-5.099999999999966,-12.289999999999964,-0.01326777491610076,-0.03138566831809586,386.3792556129177,385.6318553009281,0.9760924391373721,0.9868456143013563,3.7397994598692956
1995-01-01,378.55,1995,1,1,0.49999999999999994,0.8660254037844387,379.29,384.39,389.77,385.49,386.88,384.48333333333335,5.2406233725931015,385.1466666666667,4.912558057339075,384.0116666666666,4.219224041832521,-0.7400000000000091,-11.21999999999997,-0.0019510137361913316,-0.028786207250429685,382.83462780645885,383.8198966435201,0.9845680350253587,0.9857773418342327,5.2406233725931015
1995-02-01,376.64,1995,2,1,0.8660254037844386,0.5000000000000001,378.55,379.29,384.39,380.36,381.91,380.74333333333334,3.179706485411322,383.99,5.586358384498846,383.31750000000005,4.386346844059336,-1.910000000000025,-7.75,-0.0050455686170916,-0.020161814823486557,380.69231390322943,382.31421188822867,0.9892228360312721,0.9825797152491079,3.179706485411322
1995-03-01,382.12,1995,3,1,1.0,6.123233995736766e-17,376.64,378.55,379.29,391.58,384.13,378.16,1.367369737866062,383.36999999999995,6.238208076047216,382.87833333333333,4.785717070493548,5.480000000000018,2.829999999999984,0.014549702633814832,0.00746130928840727,378.6661569516147,380.6930084915919,1.0104717579860376,0.9980193882303778,1.367369737866062
1995-04-01,391.03,1995,4,2,0.8660254037844387,-0.4999999999999998,382.12,376.64,378.55,389.77,377.27,379.1033333333334,2.7815882753142707,381.79333333333335,4.771149407294604,382.7108333333333,4.773084496013662,8.909999999999968,12.479999999999961,0.02331728252904841,0.0329679038436137,380.39307847580733,381.10072035113706,1.031460199945485,1.0217374736800848,2.7815882753142707
1995-05-01,385.22,1995,5,2,0.49999999999999994,-0.8660254037844387,391.03,382.12,376.64,384.39,381.43,383.2633333333333,7.262811668587344,382.00333333333333,5.200837112112588,383.8575,4.994846662495664,-5.809999999999945,8.580000000000041,-0.014858195023399579,0.02278037383177578,385.71153923790365,383.93765739366927,1.005105280094626,1.0035494942784757,7.262811668587344
1995-06-01,387.56,1995,6,2,1.2246467991473532e-16,-1.0,385.22,391.03,382.12,379.29,385.64,386.1233333333334,4.52316629512672,382.1416666666667,5.287333606528686,384.17333333333335,4.946992352264089,2.339999999999975,5.439999999999998,0.006074450963085898,0.014236365539621154,385.46576961895187,384.30404099547803,1.0037207455303572,1.008815465241384,4.52316629512672
1995-07-01,386.23,1995,7,3,-0.4999999999999997,-0.8660254037844388,387.56,385.22,391.03,378.55,385.49,387.9366666666667,2.923257315627832,383.52,5.470045703653753,384.3333333333333,5.029108602263372,-1.329999999999984,-4.7999999999999545,-0.003431726700381832,-0.012275272996956632,386.51288480947596,385.23431499677,0.9956006564645431,1.0049349522983522,2.923257315627832
1995-08-01,383.67,1995,8,3,-0.8660254037844385,-0.5000000000000004,386.23,387.56,385.22,376.64,380.36,386.33666666666676,1.1736410581479444,384.8,4.948126918346048,384.395,5.049078223707478,-2.5600000000000023,-1.5500000000000114,-0.0066281749216787755,-0.004023674783240727,386.371442404738,385.5187964262643,0.9930975573981241,0.9981139192757451,1.1736410581479444
1995-09-01,383.06,1995,9,3,-1.0,-1.8369701987210297e-16,383.67,386.23,387.56,382.12,391.58,385.82,1.9771444054587752,385.97166666666664,3.1264767177650925,384.67083333333335,4.8967196038587035,-0.6100000000000136,-4.5,-0.001589907993848949,-0.011611105377231867,385.02072120236903,384.9905688759031,0.9928464050593542,0.9958124370403266,1.9771444054587752
1995-10-01,383.14,1995,10,4,-0.8660254037844386,0.5000000000000001,383.06,383.67,386.23,391.03,389.77,384.3200000000001,1.6819928656316798,386.12833333333333,2.9109958204585493,383.9608333333333,4.395922611476077,0.07999999999998408,-3.090000000000032,0.00020884456743064383,-0.008000414260932676,384.0403606011845,384.43897776850224,0.9969296419650289,0.9978621951457722,1.6819928656316798
1995-11-01,385.31,1995,11,4,-0.5000000000000004,0.8660254037844384,383.14,383.06,383.67,385.22,384.39,383.29,0.33151168913799833,384.81333333333333,1.838365215817413,383.40833333333336,3.998065062308284,2.170000000000016,1.6399999999999864,0.005663726053139806,0.0042745067375609125,383.59018030059224,384.0678412632159,1.0052701609747188,1.0049598991501663,0.33151168913799833
1995-12-01,387.44,1995,12,4,-2.4492935982947064e-16,1.0,385.31,383.14,383.06,387.56,379.29,383.83666666666676,1.2765709276686457,384.8283333333334,1.8427090564512343,383.48499999999996,4.027314692992039,2.1299999999999955,4.3799999999999955,0.005528016402377212,0.011434240066830359,384.4500901502961,384.4227437594399,1.0093876735764342,1.0103133108205016,1.2765709276686457
1996-01-01,399.45,1996,1,1,0.49999999999999994,0.8660254037844387,387.44,385.31,383.14,386.23,378.55,385.2966666666667,2.150031007536799,384.80833333333334,1.8074447893994947,384.1641666666667,3.9418580259816394,12.009999999999991,16.310000000000002,0.030998348131323628,0.04256929581876068,385.9450450751481,385.28481697102853,1.0367335992179185,1.0397898467885907,2.150031007536799
1996-02-01,404.76,1996,2,1,0.8660254037844386,0.5000000000000001,399.45,387.44,385.31,383.67,376.64,390.73333333333335,7.623610255867828,387.0116666666667,6.31764961569784,385.9058333333333,5.532200710114954,5.310000000000002,19.44999999999999,0.01329327825760429,0.050478835223586094,392.69752253757406,389.33201212216323,1.0358983108684525,1.048856910256604,7.623610255867828
1996-03-01,396.21,1996,3,1,1.0,6.123233995736766e-17,404.76,399.45,387.44,383.06,382.12,397.2166666666667,8.873355246657091,390.52666666666664,9.265729688844083,388.24916666666667,7.009001301358967,-8.550000000000011,8.769999999999982,-0.021123628817076856,0.022635762956844774,398.728761268787,393.74000865868805,0.9974656988209624,1.0205044440962525,8.873355246657091
1996-04-01,392.85,1996,4,2,0.8660254037844387,-0.4999999999999998,396.21,404.76,399.45,383.14,391.03,400.14000000000004,4.316561131276301,392.7183333333333,8.683288355613124,389.42333333333335,7.068825713633404,-3.359999999999957,-6.599999999999966,-0.008480351328840618,-0.016522718738265052,397.4693806343935,394.44572047049144,0.9817813765182186,1.0087993357699847,4.316561131276301
1996-05-01,391.93,1996,5,2,0.49999999999999994,-0.8660254037844387,392.85,396.21,404.76,385.31,385.22,397.94000000000005,6.140578148679789,394.33666666666664,7.342429207471212,389.575,7.125727395088787,-0.9200000000000159,-12.829999999999984,-0.0023418607611047637,-0.031697796224923414,395.15969031719675,393.9898003360653,0.9848972206865355,1.0060450490919592,6.140578148679789
1996-06-01,385.27,1996,6,2,1.2246467991473532e-16,-1.0,391.93,392.85,396.21,387.44,387.56,393.6633333333334,2.252938821489393,395.44,6.108413869414839,390.13416666666666,7.015333152634478,-6.660000000000025,-10.939999999999998,-0.01699283035235888,-0.027611620100451817,393.5448451585984,393.40128595433237,0.9786789049864941,0.9875320669598706,2.252938821489393
1996-07-01,383.47,1996,7,3,-0.4999999999999997,-0.8660254037844388,385.27,391.93,392.85,399.45,386.23,390.0166666666667,4.136391341903173,395.0783333333333,6.711299178752675,389.9433333333334,7.122057074309717,-1.7999999999999545,-9.379999999999995,-0.004672048174007681,-0.023876797759959212,389.4074225792992,391.0780613959517,0.983214392547327,0.9833992973338006,4.136391341903173
1996-08-01,387.35,1996,8,3,-0.8660254037844385,-0.5000000000000004,383.47,385.27,391.93,404.76,383.67,386.89000000000004,4.456590625134385,392.415,7.723853312955909,389.7133333333333,7.295335163756573,3.8799999999999955,-4.579999999999984,0.010118131796490015,-0.011685760212282736,386.43871128964963,388.9043295685369,1.001188968440642,0.9939357134303849,4.456590625134385
1996-09-01,383.14,1996,9,3,-1.0,-1.8369701987210297e-16,387.35,383.47,385.27,396.21,383.06,385.3633333333334,1.9416831186802688,389.5133333333333,4.919892952771146,390.02,7.092736361302118,-4.210000000000036,-2.1299999999999955,-0.010868723376791123,-0.005528590339242578,386.8943556448248,388.4602354060978,0.994230552984629,0.9823598789805651,1.9416831186802688
1996-10-01,381.07,1996,10,4,-0.8660254037844386,0.5000000000000001,383.14,387.35,383.47,392.85,383.14,384.65333333333336,2.3412033942755865,387.33500000000004,4.20309290880671,390.0266666666667,7.085633779742939,-2.069999999999993,-2.400000000000034,-0.005402724852534346,-0.0062586382246330174,385.0171778224124,386.9401681472127,0.9906842524870878,0.9770357582387528,2.3412033942755865
1996-11-01,377.85,1996,11,4,-0.5000000000000004,0.8660254037844384,381.07,383.14,387.35,391.93,385.31,383.8533333333334,3.2001927025363743,385.37166666666667,3.8480354295053782,389.8541666666667,7.290759354808322,-3.2199999999999704,-9.5,-0.00844989109612404,-0.024525622821737425,383.0435889112062,385.26297724800907,0.9843603459654728,0.9692085715812537,3.2001927025363743
1996-12-01,369.0,1996,12,4,-2.4492935982947064e-16,1.0,377.85,381.07,383.14,385.27,387.44,380.6866666666667,2.665751926448677,383.02500000000003,3.303318028901088,389.2325000000001,7.997271267582491,-8.850000000000023,-14.139999999999986,-0.02342199285430735,-0.03690556976562087,380.44679445560314,383.1449837485779,0.969301087508537,0.9480194999132907,2.665751926448677
1997-01-01,355.11,1997,1,1,0.49999999999999994,0.8660254037844387,369.0,377.85,381.07,383.47,399.45,375.97333333333336,6.250010666659855,380.31333333333333,6.357693502106802,387.6958333333334,9.914748846894542,-13.889999999999986,-25.95999999999998,-0.03764227642276419,-0.06812396672527354,374.72339722780157,379.1035598204128,0.944508475778424,0.9159500037615398,6.250010666659855
1997-02-01,346.58,1997,2,1,0.8660254037844386,0.5000000000000001,355.11,369.0,377.85,387.35,404.76,367.3200000000001,11.462709103873468,375.58666666666664,11.775368642498341,384.00083333333333,12.937487783628638,-8.53000000000003,-31.27000000000004,-0.024020725972234036,-0.0827577080852191,364.9166986139008,372.24825701458053,0.9435369704889467,0.9025501246742086,11.462709103873468
1997-03-01,351.81,1997,3,1,1.0,6.123233995736766e-17,346.58,355.11,369.0,383.14,396.21,356.8966666666667,11.316281780397267,368.7916666666667,14.961785209885104,379.1525,15.161147189145408,5.230000000000018,-17.189999999999998,0.015090311039298365,-0.04658536585365858,355.7483493069504,364.9144692961289,0.9857475086159392,0.9278852176894522,11.316281780397267
1997-04-01,344.47,1997,4,2,0.8660254037844387,-0.4999999999999998,351.81,346.58,355.11,381.07,392.85,351.1666666666667,4.3012362563974245,363.57,14.409598190097899,375.45250000000004,16.013739058582924,-7.339999999999975,-10.639999999999986,-0.020863534294079167,-0.029962546816479363,353.7791746534752,361.17033521152064,0.9809302325581396,0.9174795746465931,4.3012362563974245
1997-05-01,343.84,1997,5,2,0.49999999999999994,-0.8660254037844387,344.47,351.81,346.58,377.85,391.93,347.62000000000006,3.7789019569197855,357.47,13.217281112243771,371.42083333333335,17.275912005045605,-0.6300000000000523,-2.740000000000009,-0.0018288965657388134,-0.00790582260949857,349.1245873267376,356.3988108653719,0.9891260571888841,0.9257423632223106,3.7789019569197855
1997-06-01,340.76,1997,6,2,1.2246467991473532e-16,-1.0,343.84,344.47,351.81,369.0,385.27,346.7066666666667,4.430827612686493,351.8016666666667,9.498790273858342,367.41333333333336,17.659363384661724,-3.079999999999984,-11.050000000000011,-0.00895765472312704,-0.03140899917569151,346.48229366336875,352.81057918955133,0.9828481329077413,0.9274568152126578,4.430827612686493
1997-07-01,324.1,1997,7,3,-0.4999999999999997,-0.8660254037844388,340.76,343.84,344.47,355.11,383.47,343.02333333333337,1.9852539720003382,347.095,5.373165733539401,363.70416666666665,18.23290953609789,-16.659999999999968,-20.370000000000005,-0.04889071487263752,-0.059134322292217045,343.62114683168437,349.3675565639652,0.9448336847833481,0.8911088453298813,1.9852539720003382
1997-08-01,324.01,1997,8,3,-0.8660254037844385,-0.5000000000000004,324.1,340.76,343.84,346.58,387.35,336.2333333333334,10.620025109826212,341.9266666666667,9.472215509940192,358.75666666666666,20.317698658752917,-0.09000000000003183,-19.829999999999984,-0.0002776920703487784,-0.05767217310376915,333.86057341584217,342.14825468854656,0.9636462773867351,0.9031469798470644,10.620025109826212
1997-09-01,322.82,1997,9,3,-1.0,-1.8369701987210297e-16,324.01,324.1,340.76,351.81,383.14,329.6233333333334,9.644741226872627,338.165,11.515788726791008,353.4783333333333,20.441313262087554,-1.1899999999999977,-17.939999999999998,-0.0036727261504274633,-0.052647024298626555,328.9352867079211,336.9658962061047,0.9793602799154588,0.9132667254475758,9.644741226872627
1997-10-01,324.87,1997,10,4,-0.8660254037844386,0.5000000000000001,322.82,324.01,324.1,344.47,381.07,323.6433333333334,0.7144461724534991,333.3333333333333,10.698410473839353,348.45166666666665,19.89342186083983,2.0500000000000114,0.7699999999999818,0.006350288086240052,0.002375809935205142,325.87764335396054,332.92421157578906,1.003790180548546,0.9323244256735751,0.7144461724534991
1997-11-01,306.04,1997,11,4,-0.5000000000000004,0.8660254037844384,324.87,322.82,324.01,343.84,377.85,323.90000000000003,1.0294173109095546,330.06666666666666,9.5483604177239,343.7683333333334,18.04581685767122,-18.829999999999984,-17.96999999999997,-0.05796164619694022,-0.05546125119595069,325.37382167698024,330.6230082684208,0.9448595245446125,0.8902507017807535,1.0294173109095546
1997-12-01,288.74,1997,12,4,-2.4492935982947064e-16,1.0,306.04,324.87,322.82,340.76,369.0,317.91,10.330696975518944,323.76666666666665,11.002653619321064,337.78416666666664,17.617942021150142,-17.30000000000001,-34.079999999999984,-0.05652855835838455,-0.10556966730685824,315.7069108384901,323.59929162030056,0.9082444717058287,0.8548062002116738,10.330696975518944
1998-01-01,289.1,1998,1,1,0.49999999999999994,0.8660254037844387,288.74,306.04,324.87,324.1,355.11,306.55,18.070398446077192,315.0966666666667,14.780883149080159,331.09583333333336,19.790739550852965,0.36000000000001364,-35.76999999999998,0.0012467964258502384,-0.11010558069381593,302.22345541924506,313.6394940145004,0.9430761702821726,0.8731610938424172,18.070398446077192
1998-02-01,297.49,1998,2,1,0.8660254037844386,0.5000000000000001,289.1,288.74,306.04,324.01,346.58,294.6266666666667,9.885875445974118,309.2633333333333,17.221919366515554,325.59499999999997,21.60022495674095,8.389999999999986,-8.550000000000011,0.029021099965409913,-0.027937524506600475,295.66172770962254,306.62821001035746,1.009718513825406,0.9136811068966048,9.885875445974118
1998-03-01,295.94,1998,3,1,1.0,6.123233995736766e-17,297.49,289.1,288.74,322.82,351.81,291.7766666666667,4.95116484610559,304.8433333333333,16.043075349407456,321.50416666666666,21.910911959085183,-1.5500000000000114,7.199999999999989,-0.005210259168375475,0.02493592851700477,296.57586385481125,304.01729286454105,1.01426890429895,0.9204857376135612,4.95116484610559
1998-04-01,308.29,1998,4,2,0.8660254037844387,-0.4999999999999998,295.94,297.49,289.1,324.87,344.47,294.17666666666673,4.464306590425177,300.36333333333334,13.583723593579439,316.84833333333336,20.79320336217097,12.350000000000023,19.189999999999998,0.041731432047036554,0.0663784157730889,296.2579319274056,301.7094949032436,1.0479757062082873,0.9729891798915359,4.464306590425177
1998-05-01,299.1,1998,5,2,0.49999999999999994,-0.8660254037844387,308.29,295.94,297.49,306.04,343.84,300.5733333333334,6.727617210671209,297.59999999999997,8.234403439235955,313.8333333333333,18.966804174822155,-9.189999999999998,1.6100000000000136,-0.02980959486198065,0.0054119466200543975,302.27396596370284,303.58963921660256,0.99509825666504,0.9530536378120023,6.727617210671209
1998-06-01,292.32,1998,6,2,1.2246467991473532e-16,-1.0,299.1,308.29,295.94,288.74,340.76,301.11000000000007,6.415660527177745,296.4433333333333,7.239007298433116,310.105,16.80638866621823,-6.78000000000003,-3.6200000000000045,-0.02266800401203617,-0.012232209231601066,300.68698298185143,302.30688515471616,0.9708080103616616,0.9426484577804292,6.415660527177745
1998-07-01,292.87,1998,7,3,-0.4999999999999997,-0.8660254037844388,292.32,299.1,308.29,289.1,324.1,299.90333333333336,8.015250048084534,297.04,6.596068526031333,306.0683333333333,14.42233988917104,0.5500000000000114,-15.420000000000016,0.0018814997263274513,-0.05001784034512968,296.50349149092574,299.45348939622585,0.9765479987996131,0.9568778214015389,8.015250048084534
1998-08-01,284.11,1998,8,3,-0.8660254037844385,-0.5000000000000004,292.87,292.32,299.1,297.49,324.01,294.7633333333334,3.765718169660967,297.66833333333335,5.822664052370504,303.46583333333336,13.670877113798898,-8.759999999999991,-14.990000000000009,-0.029910881961279667,-0.05011701771982613,294.6867457454629,297.57249242587557,0.9638580103812097,0.9362174215109333,3.765718169660967
1998-09-01,288.98,1998,9,3,-1.0,-1.8369701987210297e-16,284.11,292.87,292.32,295.94,322.82,289.7666666666667,4.906529662940004,295.43833333333333,8.043336165222021,300.1408333333333,13.058399218568004,4.8700000000000045,-3.339999999999975,0.017141248108127227,-0.011425834701696669,289.39837287273144,293.7260660184825,0.997285171977453,0.962814678664738,4.906529662940004
1998-10-01,295.93,1998,10,4,-0.8660254037844386,0.5000000000000001,288.98,284.11,292.87,308.29,324.87,288.6533333333334,4.3891267164789385,294.27833333333336,8.44820789675354,297.3208333333334,11.243303023523309,6.949999999999989,3.0600000000000023,0.0240501072738597,0.010448321780994974,289.18918643636573,292.37004715605894,1.0252090165827519,0.9953221127569823,4.3891267164789385
1998-11-01,294.12,1998,11,4,-0.5000000000000004,0.8660254037844384,295.93,288.98,284.11,299.1,306.04,289.67333333333335,5.940423666146236,292.21833333333336,5.249774915819674,294.9091666666667,7.1586863425836755,-1.8100000000000023,10.009999999999991,-0.006116311289832033,0.0352328323536657,292.55959321818284,293.3871765400421,1.0153506248417759,0.9973240348016762,5.940423666146236
1998-12-01,291.68,1998,12,4,-2.4492935982947064e-16,1.0,294.12,295.93,288.98,292.32,288.74,293.01000000000005,3.605509672706548,291.3883333333333,4.240902812700345,293.9158333333333,6.242096760678668,-2.4399999999999977,2.6999999999999886,-0.008295933632530894,0.009343207142362697,293.3397966090914,293.59655467145865,0.995460905771134,0.9923929469604394,3.605509672706548
1999-01-01,287.08,1999,1,1,0.49999999999999994,0.8660254037844387,291.68,294.12,295.93,292.87,289.1,293.9100000000001,2.132768154296539,291.2816666666667,4.220783892450516,294.16083333333336,6.075965255649271,-4.600000000000023,-8.850000000000023,-0.015770707624794378,-0.02990572094752142,292.5098983045457,293.04896762247046,0.9767615936851414,0.9759287011357164,2.132768154296539
1999-02-01,287.33,1999,2,1,0.8660254037844386,0.5000000000000001,287.08,291.68,294.12,284.11,297.49,290.96000000000004,3.57480069374196,290.31666666666666,4.4411469990048715,293.9925,6.25428598497034,0.25,-6.7900000000000205,0.0008708373972412531,-0.02308581531347753,289.7949491522728,291.3435483017646,0.9875240582897991,0.9773378572582633,3.57480069374196
1999-03-01,285.96,1999,3,1,1.0,6.123233995736766e-17,287.33,287.08,291.68,288.98,295.94,288.6966666666667,2.5866645188946533,290.85333333333335,3.6684692538945836,293.1458333333333,6.4231915860803,-1.3700000000000045,-5.720000000000027,-0.004768036752166527,-0.019610532089961663,288.5624745761364,290.19682021554615,0.9905206156404066,0.975487172198138,2.5866645188946533
1999-04-01,282.62,1999,4,2,0.8660254037844387,-0.4999999999999998,285.96,287.33,287.08,295.93,308.29,286.79,0.7295889253358834,290.34999999999997,4.1521946004617,292.31416666666667,6.66987863911953,-3.339999999999975,-4.4599999999999795,-0.011679955238494855,-0.015535739166782747,287.2612372880682,288.9863001539615,0.9854597440636005,0.9668364801569088,0.7295889253358834
1999-05-01,276.44,1999,5,2,0.49999999999999994,-0.8660254037844387,282.62,285.96,287.33,294.12,299.1,285.30333333333334,2.422691340906667,288.13166666666666,4.130232035463639,290.175,4.983584872538359,-6.180000000000007,-10.889999999999986,-0.02186681763498688,-0.03790067170152778,284.9406186440341,287.1673572528297,0.968933649565959,0.9526664943568536,2.422691340906667
1999-06-01,261.31,1999,6,2,1.2246467991473532e-16,-1.0,276.44,282.62,285.96,291.68,292.32,281.6733333333334,4.830086265616732,285.185,5.177488773537214,288.2866666666667,5.554705349082415,-15.129999999999995,-24.649999999999977,-0.054731587324555075,-0.08620086725416132,280.690309322017,284.1023980377355,0.9277058531159024,0.9064241611359063,4.830086265616732
1999-07-01,256.08,1999,7,3,-0.4999999999999997,-0.8660254037844388,261.31,276.44,282.62,287.08,292.87,273.4566666666667,10.963769120758103,280.12333333333333,10.081068726418408,285.7025,9.394098848840631,-5.230000000000018,-26.54000000000002,-0.02001454211472975,-0.09390701295025128,271.00015466100854,277.59028431266825,0.9364555017857794,0.8963169730751394,10.963769120758103
